,company,location,job-title,overall-ratings,work-balance-stars,culture-values-stars,carrer-opportunities-stars,comp-benefit-stars,senior-mangemnet-stars,helpful-count,year
33386,microsoft,"Redmond, WA",Current Employee - Program Manager,4.0,3.0,4.0,5.0,5.0,2.0,1,2015.0
33387,microsoft,"Seattle, WA",Current Employee - Software Engineer,5.0,5.0,5.0,5.0,5.0,5.0,0,2015.0
33388,microsoft,"Redmond, WA",Current Employee - Senior Finance Manager,4.0,4.0,3.0,4.0,4.0,4.0,0,2015.0
33389,microsoft,"Redmond, WA",Former Employee - Senior Program Manager,3.0,3.0,2.0,3.0,3.0,3.0,0,2015.0
33390,microsoft,"Bellevue, WA",Current Employee - Program Manager,4.0,4.0,5.0,4.0,5.0,3.0,1,2015.0
33391,microsoft,"Portland, OR",Current Employee - Anonymous Employee,5.0,4.0,5.0,5.0,5.0,5.0,0,2015.0
33392,microsoft,"Seattle, WA",Current Employee - Software Development Engineer,5.0,5.0,5.0,5.0,5.0,5.0,0,2015.0
33393,microsoft,"Seattle, WA",Current Employee - Anonymous Employee,5.0,4.0,5.0,4.0,5.0,5.0,0,2015.0
33394,microsoft,"Redmond, WA",Former Employee - Global Program Manager,3.0,1.0,1.0,4.0,4.0,1.0,1,2015.0
33395,microsoft,"Seattle, WA",Current Employee - Program Manager,5.0,4.0,5.0,5.0,5.0,5.0,0,2015.0
33396,microsoft,"Redmond, WA",Current Employee - Service Engineer,4.0,5.0,4.0,4.0,5.0,4.0,0,2015.0
33397,microsoft,"Redmond, WA",Current Employee - Service Engineer,4.0,5.0,4.0,4.0,5.0,4.0,0,2015.0
33398,microsoft,"Redmond, WA",Current Employee - Marketing-Manager,4.0,5.0,4.0,4.0,3.0,3.0,0,2015.0
33399,microsoft,"Redmond, WA",Former Employee - Program Manager,4.0,4.0,3.0,3.7,5.0,3.0,0,2015.0
33400,microsoft,"Redmond, WA",Former Employee - Senior Program Manager,3.0,1.0,2.0,3.0,3.0,2.0,0,2015.0
33401,microsoft,"Redmond, WA",Current Employee - Supply Chain Planner,3.0,1.0,1.0,3.0,4.0,3.0,0,2015.0
33402,microsoft,"New York, NY",Former Employee - Anonymous Employee,3.0,5.0,5.0,4.0,3.0,4.0,0,2015.0
33403,microsoft,"Redmond, WA",Current Employee - Senior Software Engineer,3.0,2.0,2.0,3.0,3.0,1.0,0,2015.0
33404,microsoft,"Boston, MA",Current Employee - DATACENTER OPERATION ENGINEER,5.0,3.0,5.0,5.0,5.0,5.0,0,2015.0
33405,microsoft,"Redmond, WA",Current Employee - Support Escalation Engineer,5.0,3.0,5.0,5.0,5.0,3.0,0,2015.0
33406,microsoft,"Arvada, CO",Current Employee - Anonymous Employee,4.0,4.0,5.0,4.0,4.0,3.0,0,2015.0
33407,microsoft,"Redmond, WA",Current Employee - Anonymous Employee,5.0,5.0,5.0,4.0,5.0,4.0,1,2015.0
33408,microsoft,"Seattle, WA",Former Employee - Anonymous Employee,3.0,3.0,2.0,3.0,4.0,1.0,0,2015.0
33409,microsoft,"Chicago, IL",Current Employee - Anonymous Employee,5.0,5.0,5.0,5.0,4.0,5.0,0,2015.0
33410,microsoft,"Bellevue, WA",Former Employee - Software Development Engineer (SDE) II,4.0,3.0,3.0,4.0,4.0,3.0,0,2015.0
33411,microsoft,"Saint Louis, MO",Current Employee - Assistant Store Manager,5.0,5.0,5.0,5.0,5.0,5.0,1,2015.0
33412,microsoft,"Redmond, WA",Former Employee - Anonymous Employee,3.0,2.0,3.0,5.0,2.0,1.0,0,2015.0
33413,microsoft,"Redmond, WA",Current Employee - Software Engineer,5.0,5.0,5.0,3.0,5.0,4.0,0,2015.0
33414,microsoft,"Seattle, WA",Current Employee - Software Engineer,5.0,5.0,5.0,5.0,5.0,5.0,0,2015.0
33415,microsoft,"San Diego, CA",Former Employee - Senior Market Research Analyst,4.0,3.0,4.0,3.0,4.0,3.0,0,2015.0
33416,microsoft,"Redmond, WA",Former Employee - Finance Director,5.0,2.0,5.0,5.0,4.0,4.0,0,2015.0
33417,microsoft,"Seattle, WA",Current Employee - Anonymous Employee,4.0,4.0,4.0,4.0,4.0,4.0,0,2015.0
33418,microsoft,"San Francisco, CA",Current Employee - Principal Program Manager,5.0,3.0,5.0,3.0,5.0,2.0,1,2015.0
33419,microsoft,"Seattle, WA",Current Employee - User Experience Designer,5.0,5.0,5.0,5.0,5.0,5.0,1,2015.0
33420,microsoft,"Seattle, WA",Former Employee - JADE Principal Solution Manager,4.0,2.0,4.0,5.0,4.0,4.0,0,2015.0
33421,microsoft,"Redmond, WA",Former Employee - Data Scientist,4.0,5.0,4.0,4.0,4.0,4.0,0,2015.0
33422,microsoft,"Chicago, IL",Former Employee - Director,4.0,2.0,4.0,4.0,5.0,3.0,1,2015.0
33423,microsoft,"Phoenix, AZ",Former Employee - Optimized Desktop Architect,4.0,3.0,3.0,3.0,5.0,3.0,2,2015.0
33424,microsoft,"Redmond, WA",Current Employee - Software Development Engineer II,3.0,1.0,1.0,3.0,5.0,1.0,1,2015.0
33425,microsoft,"Los Angeles, CA",Current Employee - Anonymous Employee,5.0,4.0,5.0,5.0,5.0,4.0,0,2015.0
33426,microsoft,"Redmond, WA",Current Employee - Software Engineer,4.0,5.0,3.0,2.0,4.0,2.0,0,2015.0
33427,microsoft,"Redmond, WA",Former Employee - Senior Product Marketing Manager,4.0,3.0,3.0,4.0,3.0,2.0,0,2015.0
33428,microsoft,"Redmond, WA",Former Employee - Quality Delivery Manager,3.0,4.0,4.0,2.0,5.0,4.0,0,2015.0
33429,microsoft,"Redmond, WA",Current Employee - Software Engineer,5.0,4.0,5.0,5.0,5.0,3.0,6,2015.0
33430,microsoft,"Redmond, WA",Current Employee - Electrical Engineer,5.0,5.0,5.0,5.0,5.0,5.0,0,2015.0
33431,microsoft,"Redmond, WA",Current Employee - Service Operations,5.0,5.0,5.0,5.0,4.0,5.0,0,2015.0
33432,microsoft,"Seattle, WA",Former Employee - Senior Program Manager,5.0,4.0,4.0,5.0,5.0,4.0,0,2015.0
33433,microsoft,"Seattle, WA",Former Employee - Principal Program Manager Lead,4.0,4.0,5.0,5.0,5.0,3.0,0,2015.0
33434,microsoft,"Fargo, ND",Current Employee - Microsoft Dynamics Team,4.0,4.0,5.0,4.0,4.0,5.0,0,2015.0
33435,microsoft,"Redmond, WA",Current Employee - Program Manager,4.0,3.0,4.0,4.0,4.0,4.0,1,2015.0
33436,microsoft,"Atlanta, GA",Current Employee - Product Advisor,5.0,3.0,5.0,5.0,3.0,4.0,1,2015.0
33437,microsoft,"Redmond, WA",Former Employee - Business Desk,2.0,4.0,4.0,4.0,4.0,3.0,0,2015.0
33438,microsoft,"Redmond, WA",Former Employee - Anonymous Employee,4.0,3.6,3.7,3.7,4.0,3.2,2,2015.0
33439,microsoft,"Redmond, WA",Former Employee - Anonymous Employee,3.0,2.0,3.0,4.0,3.0,2.0,0,2015.0
33440,microsoft,"Palo Alto, CA",Current Employee - Product Advisor,4.0,3.0,4.0,1.0,4.0,3.2,0,2015.0
33441,microsoft,"Redmond, WA",Current Employee - Senior Channel Executive,4.0,4.0,3.0,3.0,5.0,4.0,0,2015.0
33442,microsoft,"Seattle, WA",Current Employee - Anonymous Employee,2.0,2.0,3.0,3.0,4.0,1.0,0,2015.0
33443,microsoft,"Dallas, TX",Current Employee - Senior Technical Account Manager,5.0,4.0,4.0,3.0,5.0,4.0,0,2015.0
33444,microsoft,"Redmond, WA",Former Employee - Group Program Manager,4.0,4.0,4.0,4.0,4.0,3.0,0,2015.0
33445,microsoft,"Bellevue, WA",Former Employee - Anonymous Employee,4.0,5.0,3.0,3.0,5.0,3.0,2,2015.0
33446,microsoft,"Redmond, WA",Former Employee - Senior Mechanical Engineer,3.0,3.0,3.0,3.0,3.0,4.0,0,2015.0
33447,microsoft,"Medford, OR",Former Employee - Anonymous Employee,3.0,3.0,2.0,4.0,5.0,1.0,0,2015.0
33448,microsoft,"New York, NY",Former Employee - Software Engineer,4.0,5.0,4.0,4.0,3.0,4.0,2,2015.0
33449,microsoft,"Redmond, WA",Former Employee - Anonymous Employee,2.0,1.0,2.0,2.0,3.0,2.0,4,2015.0
33450,microsoft,"Bellevue, WA",Current Employee - Software Engineer,4.0,2.0,4.0,4.0,4.0,4.0,0,2015.0
33451,microsoft,"Redmond, WA",Current Employee - Software Engineer II,4.0,4.0,2.0,5.0,4.0,1.0,0,2015.0
33452,microsoft,"Mountain View, CA",Current Employee - Administrative Assistant,4.0,2.0,3.0,2.0,4.0,3.0,0,2015.0
33453,microsoft,"Sunnyvale, CA",Current Employee - Principal Applied Scientist,2.0,4.0,3.0,2.0,4.0,1.0,6,2015.0
33454,microsoft,"Redmond, WA",Current Employee - Senior Project Manager,5.0,2.0,1.0,3.0,4.0,4.0,1,2015.0
33455,microsoft,"Washington, DC",Former Employee - Sales,5.0,3.0,4.0,4.0,5.0,3.0,1,2015.0
33456,microsoft,"Mountain View, CA",Former Employee - Senior Program Manager,3.0,2.0,1.0,3.0,5.0,1.0,0,2015.0
33457,microsoft,"San Francisco, CA",Former Employee - Anonymous Employee,3.0,3.0,3.0,3.0,3.0,3.0,0,2015.0
33458,microsoft,"Redmond, WA",Current Employee - Software Development Engineer,5.0,5.0,5.0,4.0,4.0,5.0,0,2015.0
33459,microsoft,"Redmond, WA",Current Employee - Software Development Engineer,5.0,5.0,5.0,5.0,5.0,5.0,0,2015.0
33460,microsoft,"Issaquah, WA",Former Employee - Escalation Specialist,4.0,4.0,4.0,3.0,4.0,3.0,0,2015.0
33461,microsoft,"Houston, TX",Former Employee - Business Development Manager,4.0,1.0,5.0,3.0,5.0,5.0,0,2015.0
33462,microsoft,"Redmond, WA",Current Employee - Senior Software Development Engineer,4.0,5.0,5.0,5.0,4.0,5.0,1,2015.0
33463,microsoft,"Redmond, WA",Former Employee - WW Sales Program Management,4.0,2.0,5.0,3.0,4.0,2.0,0,2015.0
33464,microsoft,"Redmond, WA",Current Employee - Senior PM Manager,4.0,3.0,3.0,4.0,3.0,2.0,0,2015.0
33465,microsoft,"Redmond, WA",Former Employee - Senior Program Manager,2.0,3.0,3.0,4.0,5.0,2.0,0,2015.0
33466,microsoft,"West Seattle, WA",Current Employee - SDE2,2.0,3.0,2.0,3.0,2.0,2.0,0,2015.0
33467,microsoft,"Redmond, WA",Former Employee - Program Manager,5.0,4.0,5.0,3.0,5.0,3.0,0,2015.0
33468,microsoft,"Redmond, WA",Former Employee - UI/User Experience Designer,4.0,3.6,3.7,3.7,4.0,3.2,0,2015.0
33469,microsoft,"Redmond, WA",Current Employee - Senior PM Manager,4.0,5.0,4.0,5.0,5.0,5.0,0,2015.0
33470,microsoft,"Redmond, WA",Former Employee - Brand Ambassador,1.0,4.0,4.0,4.0,4.0,4.0,0,2015.0
33471,microsoft,"Redmond, WA",Current Employee - Anonymous Employee,5.0,5.0,5.0,5.0,5.0,5.0,1,2015.0
33472,microsoft,"Seattle, WA",Former Employee - Senior Network Engineer,3.0,1.0,3.7,1.0,1.0,3.0,0,2015.0
33473,microsoft,"Redmond, WA",Current Employee - Senior Power Design Engineer,3.0,4.0,2.0,3.0,5.0,1.0,0,2015.0
33474,microsoft,"Seattle, WA",Current Employee - Director of Marketing,5.0,3.0,3.0,3.0,5.0,5.0,0,2015.0
33475,microsoft,"Cincinnati, OH",Current Employee - Technical Training Specialist,4.0,3.0,5.0,2.0,3.0,3.0,0,2015.0
33476,microsoft,"Redmond, WA",Current Employee - Senior Finance Manager,4.0,4.0,3.0,5.0,4.0,5.0,1,2015.0
33477,microsoft,"Redmond, WA",Current Employee - Service Engineer II,5.0,5.0,4.0,5.0,5.0,3.0,1,2015.0
33478,microsoft,"Redmond, WA",Former Employee - Partner Technology Specialist,5.0,3.0,4.0,5.0,5.0,4.0,0,2015.0
33479,microsoft,"Redmond, WA",Current Employee - Software Development Engineer II,4.0,4.0,4.0,4.0,5.0,4.0,0,2015.0
33480,microsoft,"Redmond, WA",Former Employee - Senior Director,4.0,2.0,4.0,5.0,5.0,4.0,0,2015.0
33481,microsoft,"Redmond, WA",Current Employee - Program Manager,5.0,3.0,5.0,5.0,5.0,5.0,2,2015.0
33482,microsoft,"Redmond, WA",Current Employee - Senior Release Manager,4.0,3.0,4.0,4.0,4.0,3.0,1,2015.0
33483,microsoft,"Seattle, WA",Current Employee - Senior Consultant II,5.0,5.0,5.0,3.0,4.0,5.0,1,2015.0
33484,microsoft,"Redmond, WA",Former Employee - Senior Writer,3.0,3.0,3.0,4.0,4.0,3.0,2,2015.0
33485,microsoft,"Duvall, WA",Former Employee - Principal Program Manager,4.0,2.0,3.0,4.0,5.0,1.0,0,2015.0
33486,microsoft,"Redmond, WA",Current Employee - Senior Program Manager,4.0,4.0,4.0,5.0,4.0,3.2,0,2015.0
33487,microsoft,"Bellevue, WA",Current Employee - Software Engineer,4.0,4.0,3.0,4.0,3.0,4.0,0,2015.0
33488,microsoft,"Redmond, WA",Former Employee - Software Development Engineer,5.0,4.0,4.0,5.0,5.0,4.0,1,2015.0
33489,microsoft,"Seattle, WA","Former Employee - Learning &amp, Development Program Manager",3.0,2.0,2.0,4.0,4.0,2.0,1,2015.0
33490,microsoft,"Seattle, WA","Former Employee - Learning &amp, Development Program Manager",3.0,2.0,2.0,4.0,4.0,2.0,1,2015.0
33491,microsoft,"Redmond, WA",Current Employee - Manager,3.0,3.0,1.0,3.0,3.0,1.0,0,2015.0
33492,microsoft,"Poulsbo, WA",Former Employee - Aditi 3D Test Associate,5.0,3.6,3.7,3.7,4.0,3.2,0,2015.0
33493,microsoft,"Redmond, WA",Current Employee - Senior Program Manager,4.0,2.0,2.0,2.0,4.0,1.0,3,2015.0
33494,microsoft,"Issaquah, WA",Current Employee - Senior Program Manager,4.0,3.0,3.0,4.0,4.0,3.0,0,2015.0
33495,microsoft,"Redmond, WA",Current Employee - Software Engineer,4.0,5.0,3.0,4.0,4.0,5.0,0,2015.0
33496,microsoft,"Seattle, WA",Former Employee - Developer,4.0,3.6,3.7,3.7,4.0,3.2,0,2015.0
33497,microsoft,"New York, NY",Former Employee - Senior Global Technical Account Manager,4.0,5.0,5.0,4.0,4.0,4.0,1,2015.0
33498,microsoft,"Redmond, WA",Current Employee - Senior Program Manager,4.0,2.0,2.0,2.0,4.0,1.0,3,2015.0
33499,microsoft,"Greenville, OH",Former Employee - Anonymous Employee,4.0,4.0,5.0,4.0,5.0,5.0,0,2015.0
33500,microsoft,"Tempe, AZ",Former Employee - Software Engineer,4.0,3.6,3.7,3.7,4.0,3.2,0,2015.0
33501,microsoft,"Issaquah, WA",Current Employee - Senior Program Manager,4.0,3.0,3.0,4.0,4.0,3.0,0,2015.0
33502,microsoft,"New York, NY",Former Employee - Senior Global Technical Account Manager,4.0,5.0,5.0,4.0,4.0,4.0,1,2015.0
33503,microsoft,"Redmond, WA",Current Employee - Senior Human Resources Manager,3.0,2.0,3.0,3.0,4.0,4.0,0,2015.0
33504,microsoft,"Reno, NV",Former Employee - Anonymous Employee,3.0,3.0,1.0,3.0,5.0,2.0,0,2015.0
33505,microsoft,"Sammamish, WA",Current Employee - Financial Compensation Analyst,5.0,5.0,5.0,1.0,5.0,3.0,0,2015.0
33506,microsoft,"Bellevue, WA",Current Employee - Software Development Engineer II,4.0,5.0,5.0,3.0,4.0,4.0,0,2015.0
33507,microsoft,"Redmond, WA",Former Employee - Software Test Engineer,3.0,4.0,3.0,2.0,2.0,3.0,0,2015.0
33508,microsoft,"Issaquah, WA",Former Employee - Database Administrator,3.0,2.0,3.0,4.0,3.0,3.0,0,2015.0
33509,microsoft,"Boston, MA",Current Employee - Consumer Product Advisor,5.0,4.0,5.0,5.0,4.0,4.0,0,2015.0
33510,microsoft,"Washington, DC",Former Employee - Anonymous Employee,5.0,3.6,3.7,3.7,4.0,3.2,0,2015.0
33511,microsoft,"Redmond, WA",Former Employee - Software Development Engineer,4.0,3.0,3.0,5.0,5.0,4.0,0,2015.0
33512,microsoft,"Redmond, WA",Former Employee - Anonymous Employee,4.0,5.0,5.0,5.0,4.0,3.0,0,2015.0
33513,microsoft,"Redmond, WA",Former Employee - Anonymous Employee,4.0,4.0,3.0,3.0,3.0,4.0,0,2015.0
33514,microsoft,"Redmond, WA",Former Employee - Anonymous Employee,4.0,3.6,3.7,3.7,4.0,3.2,0,2015.0
33515,microsoft,"Redmond, WA",Current Employee - Director IT,4.0,3.0,5.0,4.0,3.0,5.0,0,2015.0
33516,microsoft,"Kirkland, WA",Current Employee - Senior Paralegal,4.0,5.0,3.0,3.0,4.0,3.0,0,2015.0
33517,microsoft,"Seattle, WA",Current Employee - Software Engineer,4.0,5.0,3.0,4.0,4.0,3.0,0,2015.0
33518,microsoft,"Mukwonago, WI",Current Employee - Anonymous Employee,4.0,3.6,3.7,3.7,4.0,3.2,1,2015.0
33519,microsoft,"Redmond, WA",Current Employee - Anonymous Employee,4.0,3.6,3.7,3.7,4.0,3.2,1,2015.0
33520,microsoft,"Redmond, WA",Current Employee - Program Manager,4.0,3.0,3.0,3.0,4.0,2.0,2,2015.0
33521,microsoft,"Mountain View, CA",Current Employee - Software Developer,3.0,5.0,3.0,2.0,4.0,1.0,1,2015.0
33522,microsoft,"Redmond, WA",Former Employee - Anonymous Employee,3.0,2.0,3.0,4.0,4.0,2.0,0,2015.0
33523,microsoft,"Kirkland, WA",Current Employee - Principal Program Manager Lead,5.0,5.0,5.0,4.0,4.0,4.0,0,2015.0
33524,microsoft,"Redmond, WA",Current Employee - Program Manager,5.0,4.0,5.0,5.0,4.0,5.0,0,2015.0
33525,microsoft,"Redmond, WA",Current Employee - Anonymous Employee,5.0,5.0,5.0,5.0,5.0,5.0,0,2015.0
33526,microsoft,"Redmond, WA",Current Employee - User Experience Designer I,5.0,5.0,4.0,5.0,5.0,3.0,0,2015.0
33527,microsoft,"Bellevue, WA",Former Employee - Principal Group Program Manager,4.0,3.0,2.0,3.0,4.0,2.0,0,2015.0
33528,microsoft,"Redmond, WA",Current Employee - Software Development Engineer,4.0,5.0,4.0,4.0,3.0,4.0,0,2015.0
33529,microsoft,"Dallas, TX",Current Employee - Seasoned FTE,2.0,1.0,1.0,3.0,3.0,1.0,2,2015.0
33530,microsoft,"Seattle, WA",Current Employee - Anonymous Employee,3.0,2.0,3.0,4.0,5.0,3.0,0,2015.0
33531,microsoft,"Redmond, WA",Current Employee - Software Engineer,5.0,4.0,4.0,4.0,5.0,4.0,0,2015.0
33532,microsoft,"Redmond, WA",Former Employee - Data Scientist,5.0,3.0,3.0,5.0,5.0,4.0,0,2015.0
33533,microsoft,"Seattle, WA",Former Employee - Senior Director,4.0,3.0,2.0,4.0,5.0,2.0,0,2015.0
33534,microsoft,"Redmond, WA",Former Employee - Senior Program Manager,2.0,4.0,3.0,3.0,3.0,1.0,3,2015.0
33535,microsoft,"Redmond, WA",Former Employee - Human Resources Director,3.0,3.0,3.0,5.0,4.0,4.0,1,2015.0
33536,microsoft,"Redmond, WA",Current Employee - Program Manager,5.0,5.0,5.0,4.0,4.0,4.0,0,2015.0
33537,microsoft,"Bellevue, WA",Current Employee - Global Director,5.0,5.0,5.0,5.0,5.0,5.0,0,2015.0
33538,microsoft,"Redmond, WA",Current Employee - User Experience Designer II,5.0,4.0,5.0,5.0,5.0,3.0,0,2015.0
33539,microsoft,"Seattle, WA",Former Employee - Principal Lead Program Manager,5.0,5.0,5.0,5.0,5.0,3.0,0,2015.0
33540,microsoft,"Redmond, WA",Current Employee - Anonymous Employee,4.0,3.0,3.0,4.0,5.0,4.0,0,2015.0
33541,microsoft,"Redmond, WA",Current Employee - Anonymous Employee,4.0,3.0,3.0,4.0,5.0,4.0,0,2015.0
33542,microsoft,"Redmond, WA",Current Employee - Anonymous Employee,4.0,3.6,3.7,3.7,4.0,3.2,0,2015.0
33543,microsoft,"Redmond, WA",Former Employee - Software Development Engineer,4.0,3.0,4.0,4.0,4.0,2.0,1,2015.0
33544,microsoft,"Redmond, WA",Former Employee - Senior Director,3.0,3.6,3.7,3.7,4.0,3.2,3,2015.0
33545,microsoft,"Redmond, WA",Current Employee - Program Manager II,3.0,4.0,4.0,3.0,5.0,3.0,2,2015.0
33546,microsoft,"Redmond, WA",Current Employee - Security Investigator,5.0,4.0,5.0,5.0,5.0,4.0,0,2015.0
33547,microsoft,"San Diego, CA",Former Employee - Training Manager,4.0,4.0,3.0,4.0,5.0,2.0,0,2015.0
33548,microsoft,"Redmond, WA",Former Employee - Senior Product Marketing Manager,5.0,4.0,5.0,4.0,4.0,4.0,1,2015.0
33549,microsoft,"Prairieville, LA",Former Employee - Assistant Store Manager,3.0,3.0,4.0,3.0,5.0,2.0,0,2015.0
33550,microsoft,"San Diego, CA",Former Employee - Program Manager,5.0,4.0,4.0,4.0,5.0,4.0,0,2015.0
33551,microsoft,"Bellevue, WA",Current Employee - Software Design Engineer (SDE),5.0,5.0,5.0,5.0,5.0,5.0,0,2015.0
33552,microsoft,"Redmond, WA",Former Employee - Software Design Engineer (SDE),5.0,5.0,5.0,5.0,5.0,5.0,0,2015.0
33553,microsoft,"Redmond, WA",Current Employee - Senior Software Engineer,5.0,4.0,4.0,4.0,5.0,4.0,0,2015.0
33554,microsoft,"Redmond, WA",Former Employee - Senior Project Manager,2.0,1.0,1.0,2.0,3.0,1.0,0,2015.0
33555,microsoft,"Cedar Rapids, IA",Former Employee - Senior Engagement Manager,5.0,3.0,4.0,4.0,5.0,5.0,0,2015.0
33556,microsoft,"Cedar Rapids, IA",Former Employee - Senior Engagement Manager,5.0,3.0,4.0,4.0,5.0,5.0,0,2015.0
33557,microsoft,"Seattle, WA",Current Employee - Program Manager,5.0,5.0,5.0,5.0,5.0,3.0,0,2015.0
33558,microsoft,"Seattle, WA",Current Employee - Manufacturing Test Engineer,4.0,2.0,3.0,3.0,3.0,1.0,0,2015.0
33559,microsoft,"Redmond, WA",Former Employee - Director of Executive Communications,4.0,3.0,4.0,4.0,4.0,3.0,0,2015.0
33560,microsoft,"Redmond, WA",Current Employee - Software Engineer II,5.0,3.0,5.0,5.0,5.0,4.0,2,2015.0
33561,microsoft,"Bellevue, WA",Current Employee - Program Manager,2.0,2.0,3.0,4.0,5.0,3.0,6,2015.0
33562,microsoft,"Redmond, WA",Current Employee - Anonymous Employee,3.0,3.0,2.0,3.0,5.0,2.0,3,2015.0
33563,microsoft,"Seattle, WA",Current Employee - Principal Program Manager Lead,4.0,4.0,4.0,4.0,4.0,3.0,0,2015.0
33564,microsoft,"Seattle, WA",Current Employee - Anonymous Employee,4.0,3.6,3.7,3.7,4.0,3.2,1,2015.0
33565,microsoft,"Redmond, WA",Current Employee - Senior Research Software Development Engineer,5.0,4.0,5.0,5.0,4.0,4.0,1,2015.0
33566,microsoft,"Redmond, WA",Current Employee - Anonymous Employee,3.0,4.0,3.0,2.0,5.0,2.0,2,2015.0
33567,microsoft,"Los Angeles, CA",Current Employee - Cloud Solution Architect,1.0,1.0,1.0,1.0,1.0,1.0,8,2015.0
33568,microsoft,"Redmond, WA",Former Employee - Senior Software Engineering Manager,4.0,4.0,3.0,4.0,3.0,3.0,0,2015.0
33569,microsoft,"Issaquah, WA",Current Employee - Senior Director,4.0,3.0,4.0,4.0,4.0,3.0,0,2015.0
33570,microsoft,"Redmond, WA",Current Employee - Software Engineer,4.0,5.0,5.0,5.0,5.0,3.0,0,2015.0
33571,microsoft,"New York, NY",Current Employee - Finance Manager,4.0,3.0,5.0,5.0,5.0,3.0,0,2015.0
33572,microsoft,"Redmond, WA",Current Employee - Software Development Engineer,4.0,4.0,3.0,4.0,3.0,3.2,0,2015.0
33573,microsoft,"Seattle, WA",Former Employee - Senior Paralegal,4.0,3.0,3.0,5.0,5.0,3.0,1,2015.0
33574,microsoft,"Redmond, WA",Current Employee - Senior Program Manager,4.0,2.0,4.0,5.0,5.0,3.0,1,2015.0
33575,microsoft,"Seattle, WA",Current Employee - Account Manager,2.0,1.0,1.0,2.0,3.0,3.0,3,2015.0
33576,microsoft,"Burke, VA",Former Employee - Software Engineer II,5.0,5.0,4.0,4.0,5.0,4.0,0,2015.0
33577,microsoft,"Redmond, WA",Former Employee - Senior Product Manager,4.0,4.0,4.0,3.0,4.0,3.0,0,2015.0
33578,microsoft,"Redmond, WA",Former Employee - Anonymous Employee,4.0,4.0,3.0,4.0,4.0,2.0,0,2015.0
33579,microsoft,"Seattle, WA",Current Employee - Program Manager,4.0,4.0,4.0,5.0,4.0,4.0,0,2015.0
33580,microsoft,"Redmond, WA",Former Employee - Senior Treasury Analyst,4.0,4.0,4.0,3.0,4.0,4.0,0,2015.0
33581,microsoft,"Bellevue, WA",Former Employee - Anonymous Employee,2.0,2.0,1.0,1.0,3.0,1.0,0,2015.0
33582,microsoft,"Fargo, ND",Current Employee - Support Engineer,5.0,5.0,2.0,5.0,5.0,5.0,1,2015.0
33583,microsoft,"Redmond, WA",Current Employee - International Site Manager,5.0,4.0,5.0,4.0,4.0,5.0,0,2015.0
33584,microsoft,"Surprise, AZ",Former Employee - Service Advisor/Service Administrator,2.0,1.0,1.0,1.0,2.0,1.0,1,2015.0
33585,microsoft,"Redmond, WA",Former Employee - Anonymous Employee,4.0,3.6,3.7,3.7,4.0,3.2,0,2015.0
33586,microsoft,"Redmond, WA",Current Employee - Software Development Engineer II,4.0,3.0,4.0,3.0,4.0,4.0,0,2015.0
33587,microsoft,"Fargo, ND",Current Employee - Software Developer Engineer,4.0,4.0,5.0,3.0,5.0,3.0,0,2015.0
33588,microsoft,"Redmond, WA",Current Employee - Technology Analyst,3.0,2.0,2.0,1.0,3.0,1.0,0,2015.0
33589,microsoft,"Redmond, WA",Former Employee - Software Engineer Intern,5.0,5.0,5.0,5.0,5.0,5.0,0,2015.0
33590,microsoft,"Chicago, IL",Current Employee - Anonymous Employee,4.0,3.0,3.0,5.0,5.0,3.0,0,2015.0
33591,microsoft,"Bellevue, WA",Former Employee - Group and Senior Product Manager,1.0,2.0,1.0,1.0,2.0,1.0,3,2015.0
33592,microsoft,"Seattle, WA",Current Employee - Program Manager II,5.0,5.0,4.0,4.0,4.0,4.0,1,2015.0
33593,microsoft,"Seattle, WA",Current Employee - Director,5.0,5.0,5.0,5.0,5.0,5.0,1,2015.0
33594,microsoft,"Redmond, WA",Current Employee - Software Development Engineer In Test (SDET) II,5.0,4.0,3.0,4.0,5.0,3.0,0,2015.0
33595,microsoft,"Redmond, WA",Former Employee - Manager,4.0,3.0,5.0,4.0,5.0,5.0,0,2015.0
33596,microsoft,"Redmond, WA",Current Employee - Senior Software Development Engineer,4.0,5.0,4.0,4.0,3.0,3.0,0,2015.0
33597,microsoft,"Redmond, WA",Former Employee - Manager In Engineering,1.0,2.0,1.0,1.0,4.0,1.0,9,2015.0
33598,microsoft,"Washington, DC",Current Employee - Associate Consultant,5.0,3.0,5.0,5.0,5.0,4.0,1,2015.0
33599,microsoft,"Redmond, WA",Former Employee - Senior ITAP Advisor,3.0,3.0,3.0,3.0,3.0,3.0,0,2015.0
33600,microsoft,"Redmond, WA",Current Employee - User Experience Designer II,5.0,4.0,4.0,5.0,5.0,3.0,0,2015.0
33601,microsoft,"Issaquah, WA",Former Employee - Architect,5.0,3.0,5.0,4.0,5.0,4.0,0,2015.0
33602,microsoft,"Redmond, WA",Current Employee - Senior Program Manager,4.0,3.0,4.0,4.0,5.0,3.0,0,2015.0
33603,microsoft,"Redmond, WA",Current Employee - Anonymous Employee,4.0,4.0,5.0,3.0,3.0,2.0,0,2015.0
33604,microsoft,"Sammamish, WA",Current Employee - Anonymous Employee,3.0,3.0,2.0,3.0,4.0,2.0,1,2015.0
33605,microsoft,"Maple Valley, WA",Current Employee - Senior Program Manager,3.0,3.0,3.0,3.0,3.0,3.0,0,2015.0
